na_base_id,start_scan,end_scan
NL-HaNA_1.04.02_2357,1,798
NL-HaNA_1.04.02_2358,1,805
NL-HaNA_1.04.02_2359,1,394
NL-HaNA_1.04.02_2360,1,740
NL-HaNA_1.04.02_2361,1,409
NL-HaNA_1.04.02_2362,1,494
NL-HaNA_1.04.02_2363,1,275
NL-HaNA_1.04.02_2364,1,229
NL-HaNA_1.04.02_2365,1,599
NL-HaNA_1.04.02_2366,1,625
NL-HaNA_1.04.02_2367,1,715
NL-HaNA_1.04.02_2368,1,221
NL-HaNA_1.04.02_2369,1,150
NL-HaNA_1.04.02_2370,1,418
NL-HaNA_1.04.02_2371,1,645
NL-HaNA_1.04.02_2372,1,600
NL-HaNA_1.04.02_2373,1,518
NL-HaNA_1.04.02_2374,1,531
NL-HaNA_1.04.02_2375,1,886
NL-HaNA_1.04.02_2376,1,992
NL-HaNA_1.04.02_2377,1,1218
NL-HaNA_1.04.02_2378,1,1226
NL-HaNA_1.04.02_2379,1,1422
NL-HaNA_1.04.02_2380,1,1396
NL-HaNA_1.04.02_2381,1,1992
NL-HaNA_1.04.02_2382,1,740
NL-HaNA_1.04.02_2383,1,2010
NL-HaNA_1.04.02_2384,1,1604
NL-HaNA_1.04.02_2385,1,1600
NL-HaNA_1.04.02_2386,1,1262
NL-HaNA_1.04.02_2387,1,1638
NL-HaNA_1.04.02_2388,1,1830
NL-HaNA_1.04.02_2389,1,2008
NL-HaNA_1.04.02_2390,1,1510
NL-HaNA_1.04.02_2391,1,1688
NL-HaNA_1.04.02_2392,1,1024
NL-HaNA_1.04.02_2393,1,1296
NL-HaNA_1.04.02_2394,1,928
NL-HaNA_1.04.02_2395,1,1074
NL-HaNA_1.04.02_2396,1,946
NL-HaNA_1.04.02_2397,1,1202
NL-HaNA_1.04.02_2398,1,1288
NL-HaNA_1.04.02_2399,1,706
NL-HaNA_1.04.02_2400,1,1384
NL-HaNA_1.04.02_2401,1,1378
NL-HaNA_1.04.02_2402,1,1302
NL-HaNA_1.04.02_2403,1,838
NL-HaNA_1.04.02_2404,1,542
NL-HaNA_1.04.02_2405,1,1974
NL-HaNA_1.04.02_2406,1,1360
NL-HaNA_1.04.02_2407,1,1216
NL-HaNA_1.04.02_2408,1,1846
NL-HaNA_1.04.02_2409,1,2234
NL-HaNA_1.04.02_2410,1,1754
NL-HaNA_1.04.02_2411,1,2390
NL-HaNA_1.04.02_2412,1,2780
NL-HaNA_1.04.02_2413,1,2478
NL-HaNA_1.04.02_2414,1,2336
NL-HaNA_1.04.02_2415,1,1312
NL-HaNA_1.04.02_2416,1,2564
NL-HaNA_1.04.02_2417,1,1752
NL-HaNA_1.04.02_2418,1,1726
NL-HaNA_1.04.02_2419,1,1276
NL-HaNA_1.04.02_2420,1,1354
NL-HaNA_1.04.02_2421,1,934
NL-HaNA_1.04.02_2422,1,1022
NL-HaNA_1.04.02_2423,1,780
NL-HaNA_1.04.02_2424,1,1272
NL-HaNA_1.04.02_2425,1,990
NL-HaNA_1.04.02_2426,1,1042
NL-HaNA_1.04.02_2427,1,1242
NL-HaNA_1.04.02_2428,1,1154
NL-HaNA_1.04.02_2429,1,1178
NL-HaNA_1.04.02_2430,1,1228
NL-HaNA_1.04.02_2431,1,824
NL-HaNA_1.04.02_2432,1,524
NL-HaNA_1.04.02_2433,1,2066
NL-HaNA_1.04.02_2434,1,1824
NL-HaNA_1.04.02_2435,1,400
NL-HaNA_1.04.02_2436,1,2014
NL-HaNA_1.04.02_2437,1,1860
NL-HaNA_1.04.02_2438,1,1790
NL-HaNA_1.04.02_2439,1,1664
NL-HaNA_1.04.02_2440,1,1544
NL-HaNA_1.04.02_2441,1,930
NL-HaNA_1.04.02_2442,1,1580
NL-HaNA_1.04.02_2443,1,2214
NL-HaNA_1.04.02_2444,1,2346
NL-HaNA_1.04.02_2445,1,1706
NL-HaNA_1.04.02_2446,1,1478
NL-HaNA_1.04.02_2447,1,1678
NL-HaNA_1.04.02_2448,1,2636
NL-HaNA_1.04.02_2449,1,1684
NL-HaNA_1.04.02_2450,1,1372
NL-HaNA_1.04.02_2451,1,1308
NL-HaNA_1.04.02_2452,1,786
NL-HaNA_1.04.02_2453,1,1036
NL-HaNA_1.04.02_2454,1,1446
NL-HaNA_1.04.02_2455,1,1502
NL-HaNA_1.04.02_2456,1,1490
NL-HaNA_1.04.02_2457,1,924
NL-HaNA_1.04.02_2458,1,918
NL-HaNA_1.04.02_2459,1,876
NL-HaNA_1.04.02_2460,1,604
NL-HaNA_1.04.02_2461,1,426
NL-HaNA_1.04.02_2462,1,2358
NL-HaNA_1.04.02_2463,1,1216
NL-HaNA_1.04.02_2464,1,1770
NL-HaNA_1.04.02_2465,1,1568
NL-HaNA_1.04.02_2466,1,2134
NL-HaNA_1.04.02_2467,1,1374
NL-HaNA_1.04.02_2468,1,1426
NL-HaNA_1.04.02_2469,1,1878
NL-HaNA_1.04.02_2470,1,1906
NL-HaNA_1.04.02_2471,1,1484
NL-HaNA_1.04.02_2472,1,1816
NL-HaNA_1.04.02_2473,1,1304
NL-HaNA_1.04.02_2474,1,1498
NL-HaNA_1.04.02_2475,1,998
NL-HaNA_1.04.02_2476,1,1418
NL-HaNA_1.04.02_2477,1,1246
NL-HaNA_1.04.02_2478,1,1576
NL-HaNA_1.04.02_2479,1,642
NL-HaNA_1.04.02_2480,1,852
NL-HaNA_1.04.02_2481,1,1390
NL-HaNA_1.04.02_2482,1,1104
NL-HaNA_1.04.02_2483,1,1336
NL-HaNA_1.04.02_2484,1,832
NL-HaNA_1.04.02_2485,1,1712
NL-HaNA_1.04.02_2486,1,2122
NL-HaNA_1.04.02_2487,1,1026
NL-HaNA_1.04.02_2488,1,494
NL-HaNA_1.04.02_2489,1,1046
NL-HaNA_1.04.02_2490,1,568
NL-HaNA_1.04.02_2491,1,1002
NL-HaNA_1.04.02_2492,1,1708
NL-HaNA_1.04.02_2493,1,1312
NL-HaNA_1.04.02_2494,1,520
NL-HaNA_1.04.02_2495,1,1382
NL-HaNA_1.04.02_2496,1,1282
NL-HaNA_1.04.02_2497,1,2036
NL-HaNA_1.04.02_2498,1,518
NL-HaNA_1.04.02_2499,1,1904
NL-HaNA_1.04.02_2500,1,1646
NL-HaNA_1.04.02_2501,1,1552
NL-HaNA_1.04.02_2502,1,1518
NL-HaNA_1.04.02_2503,1,1258
NL-HaNA_1.04.02_2504,1,1972
NL-HaNA_1.04.02_2505,1,2032
NL-HaNA_1.04.02_2506,1,2154
NL-HaNA_1.04.02_2507,1,2172
NL-HaNA_1.04.02_2508,1,1858
NL-HaNA_1.04.02_2509,1,1970
NL-HaNA_1.04.02_2510,1,1630
NL-HaNA_1.04.02_2511,1,1510
NL-HaNA_1.04.02_2512,1,1772
NL-HaNA_1.04.02_2513,1,1674
NL-HaNA_1.04.02_2514,1,1784
NL-HaNA_1.04.02_2515,1,1216
NL-HaNA_1.04.02_2516,1,748
NL-HaNA_1.04.02_2517,1,1464
NL-HaNA_1.04.02_2518,1,1242
NL-HaNA_1.04.02_2519,1,754
NL-HaNA_1.04.02_2520,1,666
NL-HaNA_1.04.02_2521,1,684
NL-HaNA_1.04.02_2522,1,814
NL-HaNA_1.04.02_2523,1,838
NL-HaNA_1.04.02_2524,1,416
NL-HaNA_1.04.02_2525,1,558
NL-HaNA_1.04.02_2526,1,992
NL-HaNA_1.04.02_2527,1,1480
NL-HaNA_1.04.02_2528,1,1288
NL-HaNA_1.04.02_2529,1,292
NL-HaNA_1.04.02_2530,1,872
NL-HaNA_1.04.02_2531,1,1346
NL-HaNA_1.04.02_2532,1,1690
NL-HaNA_1.04.02_2533,1,1652
NL-HaNA_1.04.02_2534,1,1464
NL-HaNA_1.04.02_2535,1,1176
NL-HaNA_1.04.02_2536,1,1516
NL-HaNA_1.04.02_2537,1,2226
NL-HaNA_1.04.02_2538,1,2296
NL-HaNA_1.04.02_2539,1,1684
NL-HaNA_1.04.02_2540,1,1996
NL-HaNA_1.04.02_2541,1,1486
NL-HaNA_1.04.02_2542,1,2052
NL-HaNA_1.04.02_2543,1,2252
NL-HaNA_1.04.02_2544,1,1416
NL-HaNA_1.04.02_2545,1,1696
NL-HaNA_1.04.02_2546,1,1912
NL-HaNA_1.04.02_2547,1,560
NL-HaNA_1.04.02_2548,1,2114
NL-HaNA_1.04.02_2549,1,1920
NL-HaNA_1.04.02_2550,1,911
NL-HaNA_1.04.02_2551,1,1084
NL-HaNA_1.04.02_2552,1,377
NL-HaNA_1.04.02_2553,1,624
NL-HaNA_1.04.02_2554,1,1404
NL-HaNA_1.04.02_2555,1,1090
NL-HaNA_1.04.02_2556,1,1594
NL-HaNA_1.04.02_2557,1,888
NL-HaNA_1.04.02_2558,1,1266
NL-HaNA_1.04.02_2559,1,1174
NL-HaNA_1.04.02_2560,1,1382
NL-HaNA_1.04.02_2561,1,1840
NL-HaNA_1.04.02_2562,1,992
NL-HaNA_1.04.02_2563,1,1792
NL-HaNA_1.04.02_2564,1,740
NL-HaNA_1.04.02_2565,1,936
NL-HaNA_1.04.02_2566,1,1538
NL-HaNA_1.04.02_2567,1,2364
NL-HaNA_1.04.02_2568,1,1154
NL-HaNA_1.04.02_2569,1,1668
NL-HaNA_1.04.02_2570,1,1036
NL-HaNA_1.04.02_2571,1,1410
NL-HaNA_1.04.02_2572,1,1492
NL-HaNA_1.04.02_2573,1,880
NL-HaNA_1.04.02_2574,1,1420
NL-HaNA_1.04.02_2575,1,854
NL-HaNA_1.04.02_2576,1,1998
NL-HaNA_1.04.02_2577,1,1474
NL-HaNA_1.04.02_2578,1,1754
NL-HaNA_1.04.02_2579,1,1458
NL-HaNA_1.04.02_2580,1,1496
NL-HaNA_1.04.02_2581,1,1870
NL-HaNA_1.04.02_2582,1,2136
NL-HaNA_1.04.02_2583,1,1434
NL-HaNA_1.04.02_2584,1,1386
NL-HaNA_1.04.02_2585,1,1652
NL-HaNA_1.04.02_2586,1,1722
NL-HaNA_1.04.02_2587,1,1334
NL-HaNA_1.04.02_2588,1,1212
NL-HaNA_1.04.02_2589,1,862
NL-HaNA_1.04.02_2590,1,1306
NL-HaNA_1.04.02_2591,1,1414
NL-HaNA_1.04.02_2592,1,782
NL-HaNA_1.04.02_2593,1,1084
NL-HaNA_1.04.02_2594,1,1074
NL-HaNA_1.04.02_2595,1,1022
NL-HaNA_1.04.02_2596,1,862
NL-HaNA_1.04.02_2597,1,1362
NL-HaNA_1.04.02_2598,1,1046
NL-HaNA_1.04.02_2599,1,1210
NL-HaNA_1.04.02_2600,1,1010
NL-HaNA_1.04.02_2601,1,632
NL-HaNA_1.04.02_2602,1,1092
NL-HaNA_1.04.02_2603,1,630
NL-HaNA_1.04.02_2604,1,806
NL-HaNA_1.04.02_2605,1,1244
NL-HaNA_1.04.02_2606,1,1136
NL-HaNA_1.04.02_2607,1,934
NL-HaNA_1.04.02_2608,1,1712
NL-HaNA_1.04.02_2609,1,1426
NL-HaNA_1.04.02_2610,1,1882
NL-HaNA_1.04.02_2611,1,1584
NL-HaNA_1.04.02_2612,1,1142
NL-HaNA_1.04.02_2613,1,616
NL-HaNA_1.04.02_2614,1,1130
NL-HaNA_1.04.02_2615,1,1314
NL-HaNA_1.04.02_2616,1,826
NL-HaNA_1.04.02_2617,1,554
NL-HaNA_1.04.02_2618,1,1264
NL-HaNA_1.04.02_2619,1,842
NL-HaNA_1.04.02_2620,1,1232
NL-HaNA_1.04.02_2621,1,1384
NL-HaNA_1.04.02_2622,1,1528
NL-HaNA_1.04.02_2623,1,672
NL-HaNA_1.04.02_2624,1,1144
NL-HaNA_1.04.02_2625,1,652
NL-HaNA_1.04.02_2626,1,636
NL-HaNA_1.04.02_2627,1,856
NL-HaNA_1.04.02_2628,1,1452
NL-HaNA_1.04.02_2629,1,1376
NL-HaNA_1.04.02_2630,1,1250
NL-HaNA_1.04.02_2631,1,992
NL-HaNA_1.04.02_2632,1,1160
NL-HaNA_1.04.02_2633,1,1020
NL-HaNA_1.04.02_2634,1,796
NL-HaNA_1.04.02_2635,1,828
NL-HaNA_1.04.02_2636,1,1032
NL-HaNA_1.04.02_2637,1,1114
NL-HaNA_1.04.02_2638,1,1292
NL-HaNA_1.04.02_2639,1,1276
NL-HaNA_1.04.02_2640,1,854
NL-HaNA_1.04.02_2641,1,452
NL-HaNA_1.04.02_2642,1,786
NL-HaNA_1.04.02_2643,1,644
NL-HaNA_1.04.02_2644,1,1442
NL-HaNA_1.04.02_2645,1,1472
NL-HaNA_1.04.02_2646,1,854
NL-HaNA_1.04.02_2647,1,1662
NL-HaNA_1.04.02_2648,1,1366
NL-HaNA_1.04.02_2649,1,1604
NL-HaNA_1.04.02_2650,1,1418
NL-HaNA_1.04.02_2651,1,1328
NL-HaNA_1.04.02_2652,1,1042
NL-HaNA_1.04.02_2653,1,1296
NL-HaNA_1.04.02_2654,1,1226
NL-HaNA_1.04.02_2655,1,878
NL-HaNA_1.04.02_2656,1,1442
NL-HaNA_1.04.02_2657,1,1508
NL-HaNA_1.04.02_2658,1,1250
NL-HaNA_1.04.02_2659,1,940
NL-HaNA_1.04.02_2660,1,988
NL-HaNA_1.04.02_2661,1,582
NL-HaNA_1.04.02_2662,1,826
NL-HaNA_1.04.02_2663,1,1390
NL-HaNA_1.04.02_2664,1,1232
NL-HaNA_1.04.02_2665,1,972
NL-HaNA_1.04.02_2666,1,1402
NL-HaNA_1.04.02_2667,1,1274
NL-HaNA_1.04.02_2668,1,994
NL-HaNA_1.04.02_2669,1,546
NL-HaNA_1.04.02_2670,1,990
NL-HaNA_1.04.02_2671,1,730
NL-HaNA_1.04.02_2672,1,580
NL-HaNA_1.04.02_2673,1,1424
NL-HaNA_1.04.02_2674,1,850
NL-HaNA_1.04.02_2675,1,1158
NL-HaNA_1.04.02_2676,1,1034
NL-HaNA_1.04.02_2677,1,854
NL-HaNA_1.04.02_2678,1,936
NL-HaNA_1.04.02_2679,1,914
NL-HaNA_1.04.02_2680,1,1142
NL-HaNA_1.04.02_2681,1,680
NL-HaNA_1.04.02_2682,1,1408
NL-HaNA_1.04.02_2683,1,482
NL-HaNA_1.04.02_2684,1,950
NL-HaNA_1.04.02_2685,1,688
NL-HaNA_1.04.02_2686,1,788
NL-HaNA_1.04.02_2687,1,948
NL-HaNA_1.04.02_2688,1,962
NL-HaNA_1.04.02_2689,1,618
NL-HaNA_1.04.02_2690,1,472
NL-HaNA_1.04.02_2691,1,1150
NL-HaNA_1.04.02_2692,1,958
NL-HaNA_1.04.02_2693,1,830
NL-HaNA_1.04.02_2694,1,576
NL-HaNA_1.04.02_2695,1,1172
NL-HaNA_1.04.02_2696,1,1114
NL-HaNA_1.04.02_2697,1,690
NL-HaNA_1.04.02_2698,1,896
NL-HaNA_1.04.02_2699,1,1044
NL-HaNA_1.04.02_2700,1,1176
NL-HaNA_1.04.02_2701,1,1404
NL-HaNA_1.04.02_2702,1,928
NL-HaNA_1.04.02_2703,1,1018
NL-HaNA_1.04.02_2704,1,816
NL-HaNA_1.04.02_2705,1,778
NL-HaNA_1.04.02_2706,1,886
NL-HaNA_1.04.02_2707,1,378
NL-HaNA_1.04.02_2708,1,1340
NL-HaNA_1.04.02_2709,1,952
NL-HaNA_1.04.02_2710,1,1362
NL-HaNA_1.04.02_2711,1,492
NL-HaNA_1.04.02_2712,1,1404
NL-HaNA_1.04.02_2713,1,1290
NL-HaNA_1.04.02_2714,1,602
NL-HaNA_1.04.02_2715,1,1910
NL-HaNA_1.04.02_2716,1,1128
NL-HaNA_1.04.02_2717,1,1190
NL-HaNA_1.04.02_2718,1,1272
NL-HaNA_1.04.02_2719,1,1650
NL-HaNA_1.04.02_2720,1,974
NL-HaNA_1.04.02_2721,1,958
NL-HaNA_1.04.02_2722,1,1220
NL-HaNA_1.04.02_2723,1,1380
NL-HaNA_1.04.02_2724,1,888
NL-HaNA_1.04.02_2725,1,692
NL-HaNA_1.04.02_2726,1,352
NL-HaNA_1.04.02_2727,1,372
NL-HaNA_1.04.02_2728,1,830
NL-HaNA_1.04.02_2729,1,806
NL-HaNA_1.04.02_2730,1,696
NL-HaNA_1.04.02_2731,1,540
NL-HaNA_1.04.02_2732,1,442
NL-HaNA_1.04.02_2733,1,434
NL-HaNA_1.04.02_2734,1,1120
NL-HaNA_1.04.02_2735,1,1020
NL-HaNA_1.04.02_2736,1,418
NL-HaNA_1.04.02_2737,1,1018
NL-HaNA_1.04.02_2738,1,732
NL-HaNA_1.04.02_2739,1,930
NL-HaNA_1.04.02_2740,1,1080
NL-HaNA_1.04.02_2741,1,1006
NL-HaNA_1.04.02_2742,1,988
NL-HaNA_1.04.02_2743,1,1340
NL-HaNA_1.04.02_2744,1,888
NL-HaNA_1.04.02_2745,1,1562
NL-HaNA_1.04.02_2746,1,784
NL-HaNA_1.04.02_2747,1,1312
NL-HaNA_1.04.02_2748,1,1416
NL-HaNA_1.04.02_2749,1,780
NL-HaNA_1.04.02_2750,1,434
NL-HaNA_1.04.02_2751,1,1264
NL-HaNA_1.04.02_2752,1,1058
NL-HaNA_1.04.02_2753,1,1142
NL-HaNA_1.04.02_2754,1,656
NL-HaNA_1.04.02_2755,1,670
NL-HaNA_1.04.02_2756,1,1688
NL-HaNA_1.04.02_2757,1,1214
NL-HaNA_1.04.02_2758,1,344
NL-HaNA_1.04.02_2759,1,1344
NL-HaNA_1.04.02_2760,1,1600
NL-HaNA_1.04.02_2761,1,1012
NL-HaNA_1.04.02_2762,1,1340
NL-HaNA_1.04.02_2763,1,1408
NL-HaNA_1.04.02_2764,1,1562
NL-HaNA_1.04.02_2765,1,1270
NL-HaNA_1.04.02_2766,1,1380
NL-HaNA_1.04.02_2767,1,1068
NL-HaNA_1.04.02_2768,1,660
NL-HaNA_1.04.02_2769,1,744
NL-HaNA_1.04.02_2771,1,640
NL-HaNA_1.04.02_2772,1,1008
NL-HaNA_1.04.02_2773,1,1086
NL-HaNA_1.04.02_2774,1,1066
NL-HaNA_1.04.02_2775,1,696
NL-HaNA_1.04.02_2776,1,1142
NL-HaNA_1.04.02_2777,1,1566
NL-HaNA_1.04.02_2778,1,776
NL-HaNA_1.04.02_2779,1,770
NL-HaNA_1.04.02_2780,1,1006
NL-HaNA_1.04.02_2781,1,1580
NL-HaNA_1.04.02_2782,1,1448
NL-HaNA_1.04.02_2783,1,609
NL-HaNA_1.04.02_2784,1,581
NL-HaNA_1.04.02_2785,1,488
NL-HaNA_1.04.02_2786,1,682
NL-HaNA_1.04.02_2787,1,692
NL-HaNA_1.04.02_2788,1,467
NL-HaNA_1.04.02_2789,1,344
NL-HaNA_1.04.02_2790,1,165
NL-HaNA_1.04.02_2791,1,342
NL-HaNA_1.04.02_2792,1,394
NL-HaNA_1.04.02_2793,1,401
NL-HaNA_1.04.02_2794,1,121
NL-HaNA_1.04.02_2795,1,818
NL-HaNA_1.04.02_2796,1,610
NL-HaNA_1.04.02_2797,1,774
NL-HaNA_1.04.02_2798,1,422
NL-HaNA_1.04.02_2799,1,475
NL-HaNA_1.04.02_2800,1,405
NL-HaNA_1.04.02_2801,1,348
NL-HaNA_1.04.02_2802,1,266
NL-HaNA_1.04.02_2803,1,394
NL-HaNA_1.04.02_2804,1,303
NL-HaNA_1.04.02_2805,1,332
NL-HaNA_1.04.02_2806,1,1492
NL-HaNA_1.04.02_2807,1,392
NL-HaNA_1.04.02_2808,1,577
NL-HaNA_1.04.02_2809,1,429
NL-HaNA_1.04.02_2810,1,376
NL-HaNA_1.04.02_2811,1,219
NL-HaNA_1.04.02_2812,1,362
NL-HaNA_1.04.02_2813,1,418
NL-HaNA_1.04.02_2814,1,628
NL-HaNA_1.04.02_2815,1,653
NL-HaNA_1.04.02_2816,1,334
NL-HaNA_1.04.02_2817,1,320
NL-HaNA_1.04.02_2818,1,332
NL-HaNA_1.04.02_2819,1,377
NL-HaNA_1.04.02_2820,1,332
NL-HaNA_1.04.02_2821,1,332
NL-HaNA_1.04.02_2822,1,465
NL-HaNA_1.04.02_2823,1,380
NL-HaNA_1.04.02_2824,1,416
NL-HaNA_1.04.02_2825,1,213
NL-HaNA_1.04.02_2826,1,513
NL-HaNA_1.04.02_2827,1,381
NL-HaNA_1.04.02_2828,1,664
NL-HaNA_1.04.02_2829,1,443
NL-HaNA_1.04.02_2830,1,299
NL-HaNA_1.04.02_2831,1,419
NL-HaNA_1.04.02_2832,1,366
NL-HaNA_1.04.02_2833,1,326
NL-HaNA_1.04.02_2834,1,720
NL-HaNA_1.04.02_2835,1,466
NL-HaNA_1.04.02_2836,1,641
NL-HaNA_1.04.02_2837,1,464
NL-HaNA_1.04.02_2838,1,384
NL-HaNA_1.04.02_2839,1,449
NL-HaNA_1.04.02_2840,1,403
NL-HaNA_1.04.02_2841,1,469
NL-HaNA_1.04.02_2842,1,660
NL-HaNA_1.04.02_2843,1,429
NL-HaNA_1.04.02_2844,1,241
NL-HaNA_1.04.02_2845,1,496
NL-HaNA_1.04.02_2846,1,410
NL-HaNA_1.04.02_2847,1,546
NL-HaNA_1.04.02_2848,1,354
NL-HaNA_1.04.02_2849,1,519
NL-HaNA_1.04.02_2850,1,624
NL-HaNA_1.04.02_2851,1,444
NL-HaNA_1.04.02_2852,1,379
NL-HaNA_1.04.02_2853,1,374
NL-HaNA_1.04.02_2854,1,365
NL-HaNA_1.04.02_2855,1,459
NL-HaNA_1.04.02_2856,1,277
NL-HaNA_1.04.02_2857,1,647
NL-HaNA_1.04.02_2858,1,489
NL-HaNA_1.04.02_2859,1,555
NL-HaNA_1.04.02_2860,1,433
NL-HaNA_1.04.02_2861,1,639
NL-HaNA_1.04.02_2862,1,644
NL-HaNA_1.04.02_2863,1,452
NL-HaNA_1.04.02_2864,1,355
NL-HaNA_1.04.02_2865,1,279
NL-HaNA_1.04.02_2866,1,418
NL-HaNA_1.04.02_2867,1,356
NL-HaNA_1.04.02_2868,1,353
NL-HaNA_1.04.02_2869,1,259
NL-HaNA_1.04.02_2870,1,577
NL-HaNA_1.04.02_2871,1,364
NL-HaNA_1.04.02_2872,1,524
NL-HaNA_1.04.02_2873,1,513
NL-HaNA_1.04.02_2874,1,160
NL-HaNA_1.04.02_2875,1,203
NL-HaNA_1.04.02_2876,1,359
NL-HaNA_1.04.02_2877,1,528
NL-HaNA_1.04.02_2878,1,359
NL-HaNA_1.04.02_2879,1,291
NL-HaNA_1.04.02_2880,1,381
NL-HaNA_1.04.02_2881,1,394
NL-HaNA_1.04.02_2882,1,467
NL-HaNA_1.04.02_2883,1,357
NL-HaNA_1.04.02_2884,1,365
NL-HaNA_1.04.02_2885,1,349
NL-HaNA_1.04.02_2886,1,345
NL-HaNA_1.04.02_2887,1,355
NL-HaNA_1.04.02_2888,1,362
NL-HaNA_1.04.02_2889,1,309
NL-HaNA_1.04.02_2890,1,385
NL-HaNA_1.04.02_2891,1,253
NL-HaNA_1.04.02_2892,1,343
NL-HaNA_1.04.02_2893,1,355
NL-HaNA_1.04.02_2894,1,381
NL-HaNA_1.04.02_2895,1,426
NL-HaNA_1.04.02_2896,1,383
NL-HaNA_1.04.02_2897,1,141
NL-HaNA_1.04.02_2898,1,302
NL-HaNA_1.04.02_2899,1,493
NL-HaNA_1.04.02_2900,1,390
NL-HaNA_1.04.02_2901,1,278
NL-HaNA_1.04.02_2902,1,238
NL-HaNA_1.04.02_2903,1,498
NL-HaNA_1.04.02_2904,1,473
NL-HaNA_1.04.02_2905,1,477
NL-HaNA_1.04.02_2906,1,343
NL-HaNA_1.04.02_2907,1,373
NL-HaNA_1.04.02_2908,1,313
NL-HaNA_1.04.02_2909,1,266
NL-HaNA_1.04.02_2910,1,325
NL-HaNA_1.04.02_2912,1,387
NL-HaNA_1.04.02_2913,1,229
NL-HaNA_1.04.02_2914,1,311
NL-HaNA_1.04.02_2915,1,140
NL-HaNA_1.04.02_2917,1,263
NL-HaNA_1.04.02_2918,1,732
NL-HaNA_1.04.02_2919,1,924
NL-HaNA_1.04.02_2920,1,1174
NL-HaNA_1.04.02_2921,1,492
NL-HaNA_1.04.02_2922,1,668
NL-HaNA_1.04.02_2923,1,1212
NL-HaNA_1.04.02_2924,1,670
NL-HaNA_1.04.02_2925,1,580
NL-HaNA_1.04.02_2926,1,934
NL-HaNA_1.04.02_2927,1,978
NL-HaNA_1.04.02_2928,1,562
NL-HaNA_1.04.02_2929,1,824
NL-HaNA_1.04.02_2930,1,168
NL-HaNA_1.04.02_2931,1,830
NL-HaNA_1.04.02_2932,1,1020
NL-HaNA_1.04.02_2933,1,726
NL-HaNA_1.04.02_2934,1,402
NL-HaNA_1.04.02_2935,1,1064
NL-HaNA_1.04.02_2936,1,746
NL-HaNA_1.04.02_2937,1,612
NL-HaNA_1.04.02_2938,1,476
NL-HaNA_1.04.02_2939,1,320
NL-HaNA_1.04.02_2940,1,1136
NL-HaNA_1.04.02_2941,1,996
NL-HaNA_1.04.02_2942,1,854
NL-HaNA_1.04.02_2943,1,664
NL-HaNA_1.04.02_2944,1,706
NL-HaNA_1.04.02_2945,1,736
NL-HaNA_1.04.02_2946,1,324
NL-HaNA_1.04.02_2947,1,740
NL-HaNA_1.04.02_2948,1,562
NL-HaNA_1.04.02_2949,1,868
NL-HaNA_1.04.02_2950,1,844
NL-HaNA_1.04.02_2951,1,314
NL-HaNA_1.04.02_2952,1,466
NL-HaNA_1.04.02_2953,1,856
NL-HaNA_1.04.02_2954,1,934
NL-HaNA_1.04.02_2955,1,754
NL-HaNA_1.04.02_2956,1,670
NL-HaNA_1.04.02_2957,1,676
NL-HaNA_1.04.02_2958,1,446
NL-HaNA_1.04.02_2959,1,1042
NL-HaNA_1.04.02_2960,1,570
NL-HaNA_1.04.02_2961,1,884
NL-HaNA_1.04.02_2962,1,618
NL-HaNA_1.04.02_2963,1,636
NL-HaNA_1.04.02_2964,1,900
NL-HaNA_1.04.02_2965,1,772
NL-HaNA_1.04.02_2966,1,860
NL-HaNA_1.04.02_2967,1,1246
NL-HaNA_1.04.02_2968,1,563
NL-HaNA_1.04.02_2969,1,190
NL-HaNA_1.04.02_2970,1,545
NL-HaNA_1.04.02_2971,1,399
NL-HaNA_1.04.02_2972,1,269
NL-HaNA_1.04.02_2973,1,276
NL-HaNA_1.04.02_2974,1,267
NL-HaNA_1.04.02_2975,1,481
NL-HaNA_1.04.02_2976,1,366
NL-HaNA_1.04.02_2977,1,526
NL-HaNA_1.04.02_2978,1,510
NL-HaNA_1.04.02_2979,1,190
NL-HaNA_1.04.02_2980,1,225
NL-HaNA_1.04.02_2981,1,422
NL-HaNA_1.04.02_2982,1,285
NL-HaNA_1.04.02_2983,1,317
NL-HaNA_1.04.02_2984,1,267
NL-HaNA_1.04.02_2985,1,394
NL-HaNA_1.04.02_2986,1,513
NL-HaNA_1.04.02_2987,1,715
NL-HaNA_1.04.02_2988,1,434
NL-HaNA_1.04.02_2989,1,375
NL-HaNA_1.04.02_2990,1,349
NL-HaNA_1.04.02_2991,1,539
NL-HaNA_1.04.02_2992,1,518
NL-HaNA_1.04.02_2993,1,585
NL-HaNA_1.04.02_2994,1,330
NL-HaNA_1.04.02_2995,1,638
NL-HaNA_1.04.02_2996,1,324
NL-HaNA_1.04.02_2997,1,364
NL-HaNA_1.04.02_2998,1,611
NL-HaNA_1.04.02_2999,1,549
NL-HaNA_1.04.02_3000,1,264
NL-HaNA_1.04.02_3001,1,258
NL-HaNA_1.04.02_3002,1,328
NL-HaNA_1.04.02_3003,1,273
NL-HaNA_1.04.02_3004,1,547
NL-HaNA_1.04.02_3005,1,909
NL-HaNA_1.04.02_3006,1,581
NL-HaNA_1.04.02_3007,1,373
NL-HaNA_1.04.02_3008,1,383
NL-HaNA_1.04.02_3009,1,535
NL-HaNA_1.04.02_3010,1,489
NL-HaNA_1.04.02_3011,1,477
